Product_Name,Clause_Name,Chapter,Article,Subsection,Full_Content,Page
direct_woman3.0_03,특별약관,empty,제5조(특별약관의 보험기간),empty,이 특별약관의 보험기간 및 보장종료일은 “보장특약 자동갱신 특별약관” 제3조(보장특약의 보험기간)를 따릅니다. ,165
direct_woman3.0_03,특별약관,empty,제6조(준용규정),empty,"이 특별약관에서 정하지 않은 사항은 보통약관 제1절. 공통조항을 따릅니다. 2-43. 암(4대유사암제외)진단후특정치료비(진단후10년,연간1회한) 특별약관 ",165
direct_woman3.0_03,"2-43. 암(4대유사암제외)진단후특정치료비(진단후10년,연간1회한) 특별약관",empty,제1조(“암”의 정의 및 진단확정),empty,"이 특별약관에서 “암”이라 함은 악성신생물 분류표(【별표3】 참조)에서 정한 질병 중 “분류번호 C44 (기타 피부의 악성 신생물)에 해당하는 질병” 및 “분류번호 C73(갑상선의 악성 신생물)에 해당하는 질 병”을 제외한 질병을 말하며, 질병분류기준은 제8차 개정 한국표준질병·사인분류에 따릅니다. 또한, “전암 상태(Premalignant condition or condition with malignant potential, 암으로 변하기 이전 상태)”도 제외합니다. 회사는 제8차 개정 한국표준질병·사인분류에 따른 “분류번호 C77~C80(불명확한, 이차성 및 상세불명 부위의 악성 신생물)”의 경우 일차성 악성 신생물이 확인되는 경우에는 원발부위(최초 발생한 부위)를 기준으로 분류합니다. 다만, 이 경우에도 이차성 및 상세불명 부위의 악성신생물(암)(C77~C80)의 진 단확정 시점은 원발암 진단확정 시점으로 변경되지 않습니다. [원발부위(최초 발생한 부위) 기준] 이차성암으로 진단시 이차성암의 원인이 되는 원발암이 확인된 경우 원발암을 기준으로 보험금을 지급 하며, 이차성암에 대한 보험금은 별도로 지급하지 않습니다. 다만 원발암이 확인되지 않은 경우에는 이차성암이 발생된 부위의 암을 기준으로 보험금을 지급합니다. - 예시 ‣ C73(갑상선의 악성 신생물)이 림프절로 전이되어 C77(림프절의 이차성 및 상세 불명의 악성 신생 물)로 진단된 경우에도 C73(갑상선의 악성 신생물)에 해당하는 질병으로 봅니다. ‣ C50(유방의 악성 신생물)이 폐로 전이되어 C78.0(폐의 이차성 악성 신생물)로 진단된 경우에도 C50(유방의 악성 신생물)에 해당하는 질병으로 봅니다. ‣ C16(위의 악성 신생물)이 뇌로 전이되어 C79.3(뇌 및 뇌막의 이차성 악성 신생물)로 진단된 경우에 도 C16(위의 악성 신생물)에 해당하는 질병으로 봅니다. “암”의 진단확정은 「의료법」 제3조(의료기관) 제2항(【부록】 참조)에서 규정한 국내의 병원, 의원 또 는 국외의 의료관련법에서 정한 의료기관의 병리과 또는 진단검사의학과 전문의 자격증을 가진 자에 의하여 내려져야 하며, 이 진단은 조직(fixed tissue)검사, 미세바늘흡인(fine needle aspiration)검사 또는 혈액(hemic system)검사에 대한 현미경소견을 기초로 하여야 합니다. 또한, 이 경우 “암”의 진 단확정 시점은 상기 검사에 의한 결과보고 시점으로 합니다. ",166
direct_woman3.0_03,"2-43. 암(4대유사암제외)진단후특정치료비(진단후10년,연간1회한) 특별약관",empty,제2조(“암 특정치료”의 정의 및 진단확정),empty,"이 특별약관에서 “암 특정치료”라 함은 “암”을 제거하거나 “암”의 증식을 억제하는 치료이며, 의학적으로 그 안전성과 유효성이 입증되어 임상적으로 통용되는 치료로서 다음 각 호의 사항을 말합니다. 1. “암”의 직접적인 치료를 목적으로 수술을 받은 경우 2. “암”의 직접적인 치료를 목적으로 항암방사선치료 또는 항암약물치료를 받은 경우 3. 제1호 및 제2호에도 불구하고, “암”으로 인하여 「호스피스∙완화의료 및 임종과정에 있는 환자의 연명의료결정에 관한 법률」 제2조(정의) 제3호에 해당하는 말기암 환자에 대한 호스피스완화의료 치료는 “암 특정치료”로 봅니다. ",166
direct_woman3.0_03,"2-43. 암(4대유사암제외)진단후특정치료비(진단후10년,연간1회한) 특별약관",empty,제3조(“수술”의 정의 및 장소),empty,"이 특별약관에서 “수술”이라 함은 병원 또는 의원의 의사, 치과의사 면허를 가진 자(이하 “의사”라 합 니다)에 의하여 치료가 필요하다고 인정된 경우로서 의사의 관리 하에 직접적인 치료를 목적으로 의료 기구를 사용하여 생체(生體)에 절단(切斷, 특정부위를 잘라내는 것), 절제(切除, 특정부위를 잘라 없애 는 것) 등의 조작(操作)을 가하는 것을 말합니다. 제1항의 수술에는 보건복지부 산하 신의료기술평가위원회(향후 제도변경시에는 동 위원회와 동일한 기 능을 수행하는 기관)로부터 안전성과 치료효과를 인정받은 최신 수술기법으로 생체에 절단, 절제 등의 조작을 가하는 것도 포함됩니다. [신의료기술평가위원회] 「의료법」 제54조(신의료기술평가위원회의 설치 등)(【부록】 참조)에 의거 설치된 위원회로서 신의료기 술에 관한 최고의 심의기구를 말합니다. 제1항 내지 제2항의 수술은 자택 등에서 치료가 곤란하여 「의료법」 제3조(의료기관) 제2항(【부록】 참조)에서 규정한 국내의 병원, 의원 또는 국외의 의료관련법에서 정한 의료기관에서 행한 것에 한합 니다.  제1항 내지 제4항의 수술에서 아래 사항은 제외합니다. 1. 흡인(吸引, 주사기 등으로 빨아들이는 것) 2. 천자(穿刺, 바늘 또는 관을 꽂아 체액ㆍ조직을 뽑아내거나 약물을 주입하는 것)등의 조치 3. 신경(神經) 차단(NERVE BLOCK) 4. 미용 또는 성형 목적의 수술 5. 피임(避妊) 목적의 수술, 피임(避妊) 및 불임술 후 가임 목적의 수술 6. 검사 및 진단을 위한 수술(생검(生檢), 복강경검사(腹腔鏡檢査) 등) 7. 기타 수술의 정의에 해당하지 않는 시술 [기타 수술의 정의에 해당하지 않는 시술(예시)] - 체외충격파쇄석술 - 창상봉합술(단, 변연절제술을 포함한 창상봉합술은 보상) - 절개 또는 배농술 - IPL(Intense Pulsed Light) : 아이피엘 레이저 시술 - 치, 치은, 치근, 치조골의 처치 - 기타 이와 유사한 시술 ※ 본 시술들은 수술의 정의에 해당하지 않는 시술의 예시로, 예시에 기재되어 있지 않다 하더라도 수 술의 정의에 해당하지 않는 경우 보상되지 않습니다.",166
direct_woman3.0_03,"2-43. 암(4대유사암제외)진단후특정치료비(진단후10년,연간1회한) 특별약관",empty,제4조(“항암방사선치료” 및 “항암약물치료”의 정의),empty,"이 특별약관에서 “항암방사선치료”라 함은 방사선종양학과 전문의 자격증을 가진 자가 직접적인 치료 를 목적으로 고에너지 전리 방사선(ionizing radiation)을 이용하여 암세포를 죽이는 치료법을 말합니 다. 이 특별약관에서 “항암약물치료”라 함은 해당 진료과목의 전문의 자격증을 가진 자가 직접적인 치료를 목적으로 화학요법 또는 면역요법에 의해 항암약물을 투여하여 치료하는 것을 말합니다. 제2항의 “면역요법”이란 면역기전을 이용해서 암세포를 제거하는 치료를 말합니다. 다만, 암세포가 없 는 상태에서 면역력을 증가시키는 약물(압노바, 헬릭소, 셀레나제 등) 치료는 제외합니다. ",167
direct_woman3.0_03,"2-43. 암(4대유사암제외)진단후특정치료비(진단후10년,연간1회한) 특별약관",empty,제5조(보험금의 지급사유),empty,"회사는 피보험자가 이 특별약관의 보험기간 중에 제12조(회사의 보장개시)에서 정한 보장개시일 이후 에 “암”으로 진단확정되고 “암 보험금 지급기간” 이내에 “암”으로 “암 특정치료”를 받은 경우에는 “암 보험금 지급기간”동안 연간 1회에 한하여 아래의 금액을 암진단후특정치료비로 보험수익자에게 지급합니다. <table> <tr> <td rowspan=""3"">구분</td> <td colspan=""2"">지급금액</td> <td rowspan=""3"">지급한도</td> </tr> <tr> <td colspan=""2"">계약일로부터 경과기간</td> </tr> <tr> <td>90일<br/>이하</td> <td>90일 초과</td> </tr> <tr> <td>암(4대유사암제외)진단<br/>후특정치료비(진단후10<br/>년,연간1회한)</td> <td>-</td> <td>암(4대유사암제외)진단후특정치료비(진단후10년,연<br/>간1회한)의 보험가입금액</td> <td>연간<br/>1회한</td> </tr> </table>  [보장 예시] - 위암 최초 진단 확정일 : 2026년 1월 1일(해당 특별약관 가입일 2024년 1월 1일) <img alt=""[contents]1차년도 2차년도 3차년도 … 10차년도 위암수술 2회 위암 대장암 위암 항암약물치료 항암방사선치료 항암약물치료 1회 5회 1회 ↓ ↓ ↓ ↓ 1회 지급 1회 지급 미지급 … 1회 지급 2026.1.1. 2035.12.31. (암 보험금 (위암 2027.1.1 2028.1.1 2029.1.1 2035.1.1 지급기간 진단확정일) 종료일)[/contents]"" src=""api/v1/file/result/doc?docResultPath=direct_woman3.0_03.pdf/v1/direct_woman3.0_03.pdf/./figures/direct_woman3.0_03_page168_paragraph2_figure.jpg""/> 제1항의 “연간”이라 함은 “암” 최초 진단확정일로부터 그 날을 포함하여 매 1년 단위로 도래하는 암 진단 해당일(암 진단확정일과 동일한 월, 일을 말합니다) 전일까지의 기간을 말합니다. 다만, 해당 연 월의 암 진단 해당일이 없는 경우에는 해당 연월의 말일을 암 진단 해당일로 합니다. 이 특별약관에서 “암 보험금 지급기간”이란 “암” 최초 진단확정일을 포함하여 10년까지의 기간으로 보험금 지급 대상이 되는 기간을 말합니다. 단, 10차년도에 “암 특정치료”를 받은 경우에는 “암” 최초 진단확정일로부터 10차년도 치료일까지를 “암 보험금 지급기간”으로 합니다. 제1항의 지급금액은 “암 보험금 지급기간” 동안 적용합니다.",167
direct_woman3.0_03,"2-43. 암(4대유사암제외)진단후특정치료비(진단후10년,연간1회한) 특별약관",empty,제6조(보험금 지급에 관한 세부규정),empty,제5조(보험금의 지급사유) 제1항에서 피보험자가 보험기간 중 보장개시일 이후에 “암”으로 진단확정되고 보험기간이 종료되더라도 제5조(보험금의 지급사유) 제3항에서 정한 “암 보험금 지급기간”이 종료되지 않 았을 경우에는 제5조(보험금의 지급사유) 제1항의 보험금 지급사유에 따라 보장합니다. ,168
direct_woman3.0_03,"2-43. 암(4대유사암제외)진단후특정치료비(진단후10년,연간1회한) 특별약관",empty,제7조(보험금을 지급하지 않는 사유),empty,"다음 각 호의 사항은 “암 특정치료”에 포함되지 않습니다. 1. 식이요법, 명상요법 등 “암”의 제거 또는 증식 억제를 위하여 의학적으로 안전성과 유효성이 입증 되지 않은 치료 2. 면역력 강화 치료 3. “암” 및 “암 특정치료”로 인하여 발생한 후유증 또는 합병증의 치료 4. 호르몬 관련 치료제 [호르몬 관련 치료제] 호르몬 관련 치료제란, 항암치료에 사용되는 호르몬제제, 암세포에 있는 호르몬 수용체에 작용하는 약 제, 암을 성장시키는데 기여하는 호르몬이 생성되는 해당 장기에 작용하는 약제 등을 말합니다. 5. 영양제, 비타민제 등의 약제와 관련하여 소요된 비용 6. 호르몬 투여, 보신용 투약, 의약외품과 관련하여 소요된 비용 7. 기타 “암 특정치료”와 관련이 없는 각종 비용(진찰료, 입원료, 마취료, 검사료 등을 말합니다) ",168
direct_woman3.0_03,"2-43. 암(4대유사암제외)진단후특정치료비(진단후10년,연간1회한) 특별약관",empty,제8조(특별약관의 무효),empty,"피보험자가 이 특별약관의 계약일로부터 제12조(회사의 보장개시)에서 정한 보장개시일 전일 이전에 “암” 으로 진단확정되어 있는 경우에는 이 특별약관은 무효로 하며, 이미 납입한 이 특별약관의 보험료를 돌려 드립니다. ",168
direct_woman3.0_03,"2-43. 암(4대유사암제외)진단후특정치료비(진단후10년,연간1회한) 특별약관",empty,제9조(특별약관의 소멸),empty,"피보험자가 제12조(회사의 보장개시)에서 정한 보장개시일 이후에 “암”으로 진단확정되고 제5조(보험 금의 지급사유) 제3항에서 정한 “암 보험금 지급기간”이 경과한 때부터 이 특별약관은 소멸되며, 이 특별약관의 계약자적립액과 미경과보험료를 지급하지 않습니다. 피보험자의 사망으로 인하여 이 특별약관에서 규정하는 보험금 지급사유가 더 이상 발생할 수 없는 경 우에는 이 특별약관은 그 때부터 효력이 없습니다. 이 경우 회사는 「보험료 및 해약환급금 산출방법  서」에 따라 그때까지 적립한 이 특별약관의 계약자적립액과 미경과보험료를 계약자에게 지급합니다. 제2항의 계약자적립액과 미경과보험료 지급사유가 발생한 경우 계약자는 보통약관 제1절. 공통조항 제 6조(보험금의 청구) 제1항의 서류 중 계약자적립액과 미경과보험료 지급과 관련된 서류를 제출하고 계 약자적립액과 미경과보험료를 청구하여야 합니다. 계약자적립액과 미경과보험료 지급절차는 보통약관 제1절. 공통조항 제7조(보험금의 지급절차)의 규정을 따르며, 지급기일의 다음날부터 지급일까지의 기 간에 대한 이자의 계산은 보험계약대출이율을 연단위 복리로 계산합니다.",168
direct_woman3.0_03,"2-43. 암(4대유사암제외)진단후특정치료비(진단후10년,연간1회한) 특별약관",empty,제10조(특별약관 보험료의 납입면제),empty,"회사는 피보험자에게 보험료 납입기간 중에 피보험자가 제12조(회사의 보장개시)에서 정한 보장개시일 이후에 “암”으로 진단확정되고 이 특별약관이 소멸되지 않은 경우에는 이 특별약관의 차회 이후의 보 장보험료 납입을 면제하여 드립니다. 제1항에도 불구하고 보장보험료의 납입이 면제되기 이전에 보험료 납입 연체가 있는 경우에는 연체된 보험료를 납입하여야 하며, 납입하지 않은 경우 보통약관 제1절. 공통조항 제25조(보험료의 납입이 연 체되는 경우 납입최고(독촉)와 계약의 해지)에 의해 해지될 수 있습니다. ",169
direct_woman3.0_03,"2-43. 암(4대유사암제외)진단후특정치료비(진단후10년,연간1회한) 특별약관",empty,제11조(특별약관 보험료의 납입면제에 관한 세부규정),empty,"보통약관 제1절. 공통조항 제15조(보험계약의 성립) 제2항에 따라 일부보장 제외 조건을 붙여 승낙한 경우에는 제10조(특별약관 보험료의 납입면제)에서 정한 납입면제사유 중 보장이 제외되는 질병에 해 당하는 납입면제사유는 적용하지 않습니다. 제1항에도 불구하고 보장이 제외되는 질병에 대하여 청약일부터 5년이 지나는 동안 그 질병으로 인하 여 추가적인 진단(단순 건강검진 제외) 또는 치료사실이 없을 경우, 청약일부터 5년이 지난 이후에는 이 약관에 따라 보험료의 납입면제를 적용합니다. 제2항의 “청약일부터 5년이 지나는 동안”이라 함은 보통약관 제1절. 공통조항 제25조(보험료의 납입 이 연체되는 경우 납입최고(독촉)와 계약의 해지)에서 정한 계약의 해지가 발생하지 않은 경우를 말합 니다. 보통약관 제1절. 공통조항 제26조(보험료의 납입을 연체하여 해지된 계약의 부활(효력회복))에서 정한 계약의 부활(효력회복)이 이루어진 경우 부활(효력회복)을 청약한 날을 제2항의 청약일로 합니다. ",169
direct_woman3.0_03,"2-43. 암(4대유사암제외)진단후특정치료비(진단후10년,연간1회한) 특별약관",empty,제12조(회사의 보장개시),empty,"보통약관 제1절. 공통조항 제22조(제1회 보험료 및 회사의 보장개시)에도 불구하고 “암”에 대한 보장개시 일은 계약일로부터 그 날을 포함하여 90일이 지난 날의 다음날로 합니다. [보장개시일 예시] <img alt=""[contents]계약일 보장개시일 90일 2024년 4월 10일 2024년 7월 9일[/contents]"" src=""api/v1/file/result/doc?docResultPath=direct_woman3.0_03.pdf/v1/direct_woman3.0_03.pdf/./figures/direct_woman3.0_03_page169_paragraph13_figure.jpg""/> ",169
direct_woman3.0_03,"2-43. 암(4대유사암제외)진단후특정치료비(진단후10년,연간1회한) 특별약관",empty,제13조(보험료의 납입을 연체하여 해지된 계약의 부활(효력회복)),empty,해지계약을 부활(효력회복)하는 경우 보통약관 제1절. 공통조항 제26조(보험료의 납입을 연체하여 해 지된 계약의 부활(효력회복))를 따릅니다. 제1항에 따라 부활(효력회복)하는 경우의 보장개시일은 부활(효력회복)일부터 그 날을 포함하여 90일 이 지난 날의 다음날로 합니다. ,169
direct_woman3.0_03,"2-43. 암(4대유사암제외)진단후특정치료비(진단후10년,연간1회한) 특별약관",empty,제14조(특별약관의 해약환급금),empty,"이 특별약관의 해약환급금은 보통약관 제1절. 공통조항 제31조(해약환급금)을 따릅니다. 제1항에도 불구하고 보험기간 중에 제12조(회사의 보장개시)에서 정한 보장개시일 이후에 “암”으로 최 초 진단 확정되고 제5조(보험금의 지급사유) 제3항에서 정한 ""암 보험금 지급기간"" 이내에 해지하는 경우에는 「보험료 및 해약환급금 산출방법서」에 따라 그때까지 적립한 이 특별약관의 계약자적립액 및 미경과보험료를 계약자에게 지급합니다. ",169
direct_woman3.0_03,"2-43. 암(4대유사암제외)진단후특정치료비(진단후10년,연간1회한) 특별약관",empty,제15조(준용규정),empty, 이 특별약관에서 정하지 않은 사항은 보통약관 제1절. 공통조항을 따릅니다. 다만 이 특별약관에서는 보통 약관 제1절. 공통조항에서 정한 제31조(해약환급금)는 준용하지 않습니다.,169
direct_woman3.0_03,"2-43. 암(4대유사암제외)진단후특정치료비(진단후10년,연간1회한) 특별약관",empty,제1조(“특정유사암”의 정의 및 진단확정),empty,"2-44. 특정유사암진단후특정치료비(진단후10년,연간1회한) 특별약관 이 특별약관에서 “특정유사암”이라 함은 “기타피부암” 및 “갑상선암”을 말합니다. 다만, “전암 상태 (Premalignant condition or condition with malignant potential, 암으로 변하기 이전 상태)”는 제외합니다. 이 특별약관에서 “기타피부암”이라 함은 악성신생물 분류표(【별표3】 참조)의 “분류번호 C44(기타 피 부의 악성 신생물)”에 해당하는 질병을 말하며, 질병분류기준은 제8차 개정 한국표준질병·사인분류에 따릅니다. 이 특별약관에서 “갑상선암”이라 함은 악성신생물 분류표(【별표3】 참조)의 “분류번호 C73(갑상선의 악성 신생물)”에 해당하는 질병을 말하며, 질병분류기준은 제8차 개정 한국표준질병·사인분류에 따릅 니다. 회사는 제8차 개정 한국표준질병·사인분류에 따른 “분류번호 C77~C80(불명확한, 이차성 및 상세불명 부위의 악성 신생물)”의 경우 일차성 악성 신생물이 확인되는 경우에는 원발부위(최초 발생한 부위)를 기준으로 분류합니다. 다만, 이 경우에도 이차성 및 상세불명 부위의 악성신생물(암)(C77~C80)의 진 단확정 시점은 원발암 진단확정 시점으로 변경되지 않습니다. [원발부위(최초 발생한 부위) 기준] 이차성암으로 진단시 이차성암의 원인이 되는 원발암이 확인된 경우 원발암을 기준으로 보험금을 지급 하며, 이차성암에 대한 보험금은 별도로 지급하지 않습니다. 다만 원발암이 확인되지 않은 경우에는 이차성암이 발생된 부위의 암을 기준으로 보험금을 지급합니다. “특정유사암”의 진단확정은 「의료법」 제3조(의료기관) 제2항(【부록】 참조)에서 규정한 국내의 병원, 의원 또는 국외의 의료관련법에서 정한 의료기관의 병리과 또는 진단검사의학과 전문의 자격증을 가진 자에 의하여 내려져야 하며, 이 진단은 조직(fixed tissue)검사, 미세바늘흡인(fine needle aspiration)검사 또는 혈액(hemic system)검사에 대한 현미경소견을 기초로 하여야 합니다. 또한, 이 경우 “특정유사암”의 진단확정 시점은 상기 검사에 의한 결과보고 시점으로 합니다. ",170
direct_woman3.0_03,"2-44. 특정유사암진단후특정치료비(진단후10년,연간1회한) 특별약관",empty,제2조(“특정유사암 특정치료”의 정의 및 진단확정),empty,"이 특별약관에서 “특정유사암 특정치료”이라 함은 “특정유사암”을 제거하거나 “특정유사암”의 증식을 억 제하는 치료이며, 의학적으로 그 안전성과 유효성이 입증되어 임상적으로 통용되는 치료로서 다음 각 호 의 사항을 말합니다. 2. “특정유사암”의 직접적인 치료를 목적으로 항암방사선치료 또는 항암약물치료를 받은 경우 1. “특정유사암”의 직접적인 치료를 목적으로 수술을 받은 경우 3. 제1호 및 제2호에도 불구하고, “특정유사암”으로 인하여「호스피스∙완화의료 및 임종과정에 있는 환자의 연명의료결정에 관한 법률」 제2조(정의) 제3호에 해당하는 말기암 환자에 대한 호스피스완 화의료 치료는 “특정유사암 특정치료”로 봅니다. ",170
direct_woman3.0_03,"2-44. 특정유사암진단후특정치료비(진단후10년,연간1회한) 특별약관",empty,제3조(“수술”의 정의 및 장소),empty,"이 특별약관에서 “수술”이라 함은 병원 또는 의원의 의사, 치과의사 면허를 가진 자(이하 “의사”라 합 니다)에 의하여 치료가 필요하다고 인정된 경우로서 의사의 관리 하에 직접적인 치료를 목적으로 의료 기구를 사용하여 생체(生體)에 절단(切斷, 특정부위를 잘라내는 것), 절제(切除, 특정부위를 잘라 없애 는 것) 등의 조작(操作)을 가하는 것을 말합니다. 제1항의 수술에는 보건복지부 산하 신의료기술평가위원회(향후 제도변경시에는 동 위원회와 동일한 기 능을 수행하는 기관)로부터 안전성과 치료효과를 인정받은 최신 수술기법으로 생체에 절단, 절제 등의 조작을 가하는 것도 포함됩니다. [신의료기술평가위원회] 「의료법」 제54조(신의료기술평가위원회의 설치 등)(【부록】 참조)에 의거 설치된 위원회로서 신의료기 술에 관한 최고의 심의기구를 말합니다.  제1항 내지 제2항의 수술은 자택 등에서 치료가 곤란하여 「의료법」 제3조(의료기관) 제2항(【부록】 참조)에서 규정한 국내의 병원, 의원 또는 국외의 의료관련법에서 정한 의료기관에서 행한 것에 한합 니다. 제1항 내지 제4항의 수술에서 아래 사항은 제외합니다. 1. 흡인(吸引, 주사기 등으로 빨아들이는 것) 2. 천자(穿刺, 바늘 또는 관을 꽂아 체액ㆍ조직을 뽑아내거나 약물을 주입하는 것)등의 조치 3. 신경(神經) 차단(NERVE BLOCK) 4. 미용 또는 성형 목적의 수술 5. 피임(避妊) 목적의 수술, 피임(避妊) 및 불임술 후 가임 목적의 수술 6. 검사 및 진단을 위한 수술(생검(生檢), 복강경검사(腹腔鏡檢査) 등) 7. 기타 수술의 정의에 해당하지 않는 시술 [기타 수술의 정의에 해당하지 않는 시술(예시)] - 체외충격파쇄석술 - 창상봉합술(단, 변연절제술을 포함한 창상봉합술은 보상) - 절개 또는 배농술 - IPL(Intense Pulsed Light) : 아이피엘 레이저 시술 - 치, 치은, 치근, 치조골의 처치 - 기타 이와 유사한 시술 ※ 본 시술들은 수술의 정의에 해당하지 않는 시술의 예시로, 예시에 기재되어 있지 않다 하더라도 수 술의 정의에 해당하지 않는 경우 보상되지 않습니다.",170
direct_woman3.0_03,"2-44. 특정유사암진단후특정치료비(진단후10년,연간1회한) 특별약관",empty,제4조(“항암방사선치료” 및 “항암약물치료”의 정의),empty,"이 특별약관에서 “항암방사선치료”라 함은 방사선종양학과 전문의 자격증을 가진 자가 직접적인 치료 를 목적으로 고에너지 전리 방사선(ionizing radiation)을 이용하여 암세포를 죽이는 치료법을 말합니 다. 이 특별약관에서 “항암약물치료”라 함은 해당 진료과목의 전문의 자격증을 가진 자가 직접적인 치료를 목적으로 화학요법 또는 면역요법에 의해 항암약물을 투여하여 치료하는 것을 말합니다. 제2항의 “면역요법”이란 면역기전을 이용해서 암세포를 제거하는 치료를 말합니다. 다만, 암세포가 없 는 상태에서 면역력을 증가시키는 약물(압노바, 헬릭소, 셀레나제 등) 치료는 제외합니다. ",171
direct_woman3.0_03,"2-44. 특정유사암진단후특정치료비(진단후10년,연간1회한) 특별약관",empty,제5조(보험금의 지급사유),empty,"회사는 피보험자가 이 특별약관의 보험기간 중에 “특정유사암”으로 진단확정되고 “특정유사암 보험금 지급기간” 이내에 “특정유사암”으로 “특정유사암 특정치료”를 받은 경우에는 “특정유사암 보험금 지급 기간” 동안 연간 1회에 한하여 이 특별약관의 보험가입금액을 특정유사암진단후특정치료비로 보험수익 자에게 지급합니다. [보장 예시] - 갑상선암 최초 진단 확정일 : 2026년 1월 1일(해당 특별약관 가입일 2024년 1월 1일) <img alt=""[contents]1차년도 2차년도 3차년도 … 10차년도 갑상선암 갑상선암 특정유사암 기타피부암 수술 2회 항암방사선치료 5회 … 항암약물치료 1회 미시행 ↓ ↓ ↓ I 1회 지급 1회 지급 미지급 … 1회 지급 2035.12.31. 2026.1.1. (특정유사암 (갑상선암 2027.1.1 2028.1.1 2029.1.1 2035.1.1 보험금 진단확정일) 지급기간 종료일)[/contents]"" src=""api/v1/file/result/doc?docResultPath=direct_woman3.0_03.pdf/v1/direct_woman3.0_03.pdf/./figures/direct_woman3.0_03_page171_paragraph25_figure.jpg""/> 제1항 및 제2항의 “연간”이라 함은 “특정유사암” 최초 진단확정일로부터 그 날을 포함하여 매 1년 단 위로 도래하는 특정유사암 진단 해당일(특정유사암 진단확정일과 동일한 월, 일을 말합니다) 전일까지  의 기간을 말합니다. 다만, 해당 연월의 특정유사암 진단 해당일이 없는 경우에는 해당 연월의 말일을 특정유사암 진단 해당일로 합니다. 이 특별약관에서 “특정유사암 보험금 지급기간”이란 “특정유사암” 최초 진단확정일을 포함하여 10년 까지의 기간으로 보험금 지급 대상이 되는 기간을 말합니다. 단, 10차년도에 “특정유사암 특정치료”를 받은 경우에는 “특정유사암” 최초 진단확정일로부터 10차년도 치료일까지를 “특정유사암 보험금 지급 기간”으로 합니다. 제1항의 지급금액은 “특정유사암 보험금 지급기간” 동안 적용합니다.",171
direct_woman3.0_03,"2-44. 특정유사암진단후특정치료비(진단후10년,연간1회한) 특별약관",empty,제6조(보험금 지급에 관한 세부규정),empty,제5조(보험금의 지급사유) 제1항에서 피보험자가 보험기간 중 “특정유사암”으로 진단확정되고 보험기간이 종료되더라도 제5조(보험금의 지급사유) 제3항에서 정한 “특정유사암 보험금 지급기간”이 종료되지 않았 을 경우에는 제5조(보험금의 지급사유) 제1항의 보험금 지급사유에 따라 보장합니다. ,172
direct_woman3.0_03,"2-44. 특정유사암진단후특정치료비(진단후10년,연간1회한) 특별약관",empty,제7조(보험금을 지급하지 않는 사유),empty,"다음 각 호의 사항은 “특정유사암 특정치료”에 포함되지 않습니다. 1. 식이요법, 명상요법 등 “특정유사암”의 제거 또는 증식 억제를 위하여 의학적으로 안전성과 유효성 이 입증되지 않은 치료 2. 면역력 강화 치료 3. “특정유사암” 및 “특정유사암 특정치료”로 인하여 발생한 후유증 또는 합병증의 치료 4. 호르몬 관련 치료제 [호르몬 관련 치료제] 호르몬 관련 치료제란, 항암치료에 사용되는 호르몬제제, 암세포에 있는 호르몬 수용체에 작용하는 약 제, 암을 성장시키는데 기여하는 호르몬이 생성되는 해당 장기에 작용하는 약제 등을 말합니다. 5. 영양제, 비타민제 등의 약제와 관련하여 소요된 비용 6. 호르몬 투여, 보신용 투약, 의약외품과 관련하여 소요된 비용 7. 기타 “특정유사암 특정치료”와 관련이 없는 각종 비용(진찰료, 입원료, 마취료, 검사료 등을 말합니 다) ",172
direct_woman3.0_03,"2-44. 특정유사암진단후특정치료비(진단후10년,연간1회한) 특별약관",empty,제8조(특별약관의 소멸),empty,"피보험자가 보험기간 중 “특정유사암”으로 진단확정되고 제5조(보험금의 지급사유) 제3항에서 정한 “특정유사암 보험금 지급기간”이 경과한 때부터 이 특별약관은 소멸되며, 이 특별약관의 계약자적립액 과 미경과보험료를 지급하지 않습니다. 피보험자의 사망으로 인하여 이 특별약관에서 규정하는 보험금 지급사유가 더 이상 발생할 수 없는 경 우에는 이 특별약관은 그 때부터 효력이 없습니다. 이 경우 회사는 「보험료 및 해약환급금 산출방법 서」에 따라 그때까지 적립한 이 특별약관의 계약자적립액과 미경과보험료를 계약자에게 지급합니다. 제2항의 계약자적립액과 미경과보험료 지급사유가 발생한 경우 계약자는 보통약관 제1절. 공통조항 제 6조(보험금의 청구) 제1항의 서류 중 계약자적립액과 미경과보험료 지급과 관련된 서류를 제출하고 계 약자적립액과 미경과보험료를 청구하여야 합니다. 계약자적립액과 미경과보험료 지급절차는 보통약관 제1절. 공통조항 제7조(보험금의 지급절차)의 규정을 따르며, 지급기일의 다음날부터 지급일까지의 기 간에 대한 이자의 계산은 보험계약대출이율을 연단위 복리로 계산합니다. ",172
